paper_id,year,track,team_number,school,title,award_level,award_confidence,page_count,char_count,extract_status,file_relpath,rendered_pages,notes
2020_A_A20104870015,2020,A,20104870015,华中科技大学,中国研究生创新实践系列大赛,待确认,low,42,63440,ok,2020年中国研究生数学建模竞赛优秀论文/A20104870015.pdf,,
2020_A_A20106110086,2020,A,20106110086,重庆大学,中国研究生创新实践系列大赛,待确认,low,40,52207,ok,2020年中国研究生数学建模竞赛优秀论文/A20106110086.pdf,,
2020_A_A20910040037,2020,A,20910040037,陆军工程大学,中国研究生创新实践系列大赛,待确认,low,43,56252,ok,2020年中国研究生数学建模竞赛优秀论文/A20910040037.pdf,,
2020_B_B20100040057,2020,B,20100040057,北京交通大学,中国研究生创新实践系列大赛,待确认,low,36,66748,ok,2020年中国研究生数学建模竞赛优秀论文/B20100040057.pdf,,
2020_B_B20100050019,2020,B,20100050019,北京工业大学,中国研究生创新实践系列大赛,待确认,low,42,71429,ok,2020年中国研究生数学建模竞赛优秀论文/B20100050019.pdf,,检测到广告/联系方式水印（未修改原文）
2020_B_B20102470089,2020,B,20102470089,同济大学,中国研究生创新实践系列大赛,待确认,low,51,59133,ok,2020年中国研究生数学建模竞赛优秀论文/B20102470089.pdf,,
2020_B_B20102940042,2020,B,20102940042,河海大学,中国研究生创新实践系列大赛,待确认,low,54,67702,ok,2020年中国研究生数学建模竞赛优秀论文/B20102940042.pdf,,
2020_B_B20102980116,2020,B,20102980116,南京林业大学,中国研究生创新实践系列大赛,待确认,low,50,85385,ok,2020年中国研究生数学建模竞赛优秀论文/B20102980116.pdf,,
2020_B_B20103350031,2020,B,20103350031,浙江大学,中国研究生创新实践系列大赛,待确认,low,82,116133,ok,2020年中国研究生数学建模竞赛优秀论文/B20103350031.pdf,,检测到广告/联系方式水印（未修改原文）
2020_B_B20103380015,2020,B,20103380015,浙江理工大学,学  校 浙江理工大学,待确认,low,47,43912,ok,2020年中国研究生数学建模竞赛优秀论文/B20103380015.pdf,,
2020_B_B20103580004,2020,B,20103580004,校中国科学技术大学,中国研究生创新实践系列大赛,待确认,low,39,29554,ok,2020年中国研究生数学建模竞赛优秀论文/B20103580004.pdf,,检测到广告/联系方式水印（未修改原文）
2020_B_B20104870036,2020,B,20104870036,华中科技大学,中国研究生创新实践系列大赛,待确认,low,60,76523,ok,2020年中国研究生数学建模竞赛优秀论文/B20104870036.pdf,,检测到广告/联系方式水印（未修改原文）
2020_B_B20105340008,2020,B,20105340008,湖南科技大学,中国研究生创新实践系列大赛,待确认,low,48,66596,ok,2020年中国研究生数学建模竞赛优秀论文/B20105340008.pdf,,
2020_B_B20106570027,2020,B,20106570027,贵州大学,中国研究生创新实践系列大赛,待确认,low,51,73033,ok,2020年中国研究生数学建模竞赛优秀论文/B20106570027.pdf,,
2020_C_C20102470319,2020,C,20102470319,同济大学,中国研究生创新实践系列大赛,待确认,low,42,50826,ok,2020年中国研究生数学建模竞赛优秀论文/C20102470319.pdf,,
2020_C_C20102480095,2020,C,20102480095,校上海交通大学,学  校上海交通大学,待确认,low,68,107608,ok,2020年中国研究生数学建模竞赛优秀论文/C20102480095.pdf,,
2020_C_C20102520034,2020,C,20102520034,上海理工大学,中国研究生创新实践系列大赛,待确认,low,26,28768,ok,2020年中国研究生数学建模竞赛优秀论文/C20102520034.pdf,,
2020_C_C20102840089,2020,C,20102840089,南京大学,中国研究生创新实践系列大赛中国研究生创新实践系列大赛,待确认,low,64,67143,ok,2020年中国研究生数学建模竞赛优秀论文/C20102840089.pdf,,
2020_C_C20102860127,2020,C,20102860127,东南大学,中国研究生创新实践系列大赛,待确认,low,43,57667,ok,2020年中国研究生数学建模竞赛优秀论文/C20102860127.pdf,,
2020_C_C20106980009,2020,C,20106980009,西安交通大学,中国研究生创新实践系列大赛,待确认,low,50,58418,ok,2020年中国研究生数学建模竞赛优秀论文/C20106980009.pdf,,
2020_D_D20102470005,2020,D,20102470005,同济大学,中国研究生创新实践系列大赛,待确认,low,48,39925,ok,2020年中国研究生数学建模竞赛优秀论文/D20102470005.pdf,,检测到广告/联系方式水印（未修改原文）
2020_D_D20102690110,2020,D,20102690110,华东师范大学,中国研究生创新实践系列大赛,待确认,low,67,119304,ok,2020年中国研究生数学建模竞赛优秀论文/D20102690110.pdf,,
2020_D_D20102860223,2020,D,20102860223,东南大学,中国研究生创新实践系列大赛,待确认,low,50,61515,ok,2020年中国研究生数学建模竞赛优秀论文/D20102860223.pdf,,检测到广告/联系方式水印（未修改原文）
2020_D_D20107010019,2020,D,20107010019,西安电子科技大学,中国研究生创新实践系列大赛,待确认,low,27,39125,ok,2020年中国研究生数学建模竞赛优秀论文/D20107010019.pdf,,检测到广告/联系方式水印（未修改原文）
2020_D_D20910240043,2020,D,20910240043,空军工程大学,中国研究生创新实践系列大赛,待确认,low,62,103185,ok,2020年中国研究生数学建模竞赛优秀论文/D20910240043.pdf,,
2020_D_D20910240065,2020,D,20910240065,空军工程大学,中国研究生创新实践系列大赛,待确认,low,46,66731,ok,2020年中国研究生数学建模竞赛优秀论文/D20910240065.pdf,,检测到广告/联系方式水印（未修改原文）
2020_E_E20102690219,2020,E,20102690219,华东师范大学,中国研究生创新实践系列大赛,待确认,low,57,68892,ok,2020年中国研究生数学建模竞赛优秀论文/E20102690219.pdf,,
2020_E_E20104250114,2020,E,20104250114,中国石油大学,中国研究生创新实践系列大赛,待确认,low,54,63919,ok,2020年中国研究生数学建模竞赛优秀论文/E20104250114.pdf,,检测到广告/联系方式水印（未修改原文）
2020_E_E20104590039,2020,E,20104590039,郑州大学,中国研究生创新实践系列大赛中国研究生创新实践系列大赛,待确认,low,27,33695,ok,2020年中国研究生数学建模竞赛优秀论文/E20104590039.pdf,,检测到广告/联系方式水印（未修改原文）
2020_E_E20104590100,2020,E,20104590100,郑州大学,中国研究生创新实践系列大赛,待确认,low,68,108732,ok,2020年中国研究生数学建模竞赛优秀论文/E20104590100.pdf,,检测到广告/联系方式水印（未修改原文）
2020_E_E20112870005,2020,E,20112870005,南京审计大学,中国研究生创新实践系列大赛,待确认,low,50,68778,ok,2020年中国研究生数学建模竞赛优秀论文/E20112870005.pdf,,检测到广告/联系方式水印（未修改原文）
2020_E_E20114820008,2020,E,20114820008,浙江财经大学,中国研究生创新实践系列大赛,待确认,low,70,110369,ok,2020年中国研究生数学建模竞赛优秀论文/E20114820008.pdf,,检测到广告/联系方式水印（未修改原文）
2020_F_F20100070005,2020,F,20100070005,北京理工大学,中国研究生创新实践系列大赛,待确认,low,57,79707,ok,2020年中国研究生数学建模竞赛优秀论文/F20100070005.pdf,,
2020_F_F20102480125,2020,F,20102480125,上海交通大学,中国研究生创新实践系列大赛,待确认,low,76,107514,ok,2020年中国研究生数学建模竞赛优秀论文/F20102480125.pdf,,
2020_F_F20102690221,2020,F,20102690221,校华东师范大学,学  校华东师范大学,待确认,low,57,81070,ok,2020年中国研究生数学建模竞赛优秀论文/F20102690221.pdf,,
2020_F_F20102840100,2020,F,20102840100,,中国研究生创新实践系列大赛,待确认,low,75,132690,ok,2020年中国研究生数学建模竞赛优秀论文/F20102840100.pdf,,
2020_F_F20102920009,2020,F,20102920009,常州大学,中国研究生创新实践系列大赛,待确认,low,45,62782,ok,2020年中国研究生数学建模竞赛优秀论文/F20102920009.pdf,,
2020_F_F20105320023,2020,F,20105320023,湖南大学,中国研究生创新实践系列大赛,待确认,low,56,95057,ok,2020年中国研究生数学建模竞赛优秀论文/F20105320023.pdf,,
2021_A_A21102170024,2021,A,21102170024,哈尔滨工程大学,中国研究生创新实践系列大赛,待确认,low,41,65258,ok,2021年中国研究生数学建模竞赛优秀论文/A/A21102170024.pdf,,
2021_A_A21102480004,2021,A,21102480004,校上海交通大学,学  校上海交通大学,待确认,low,74,62737,ok,2021年中国研究生数学建模竞赛优秀论文/A/A21102480004.pdf,,
2021_A_A21102860059,2021,A,21102860059,校东南大学,学  校东南大学,待确认,low,39,53249,ok,2021年中国研究生数学建模竞赛优秀论文/A/A21102860059.pdf,,
2021_A_A21103580003,2021,A,21103580003,中国科学技术大学,中国研究生创新实践系列大赛,待确认,low,28,19872,ok,2021年中国研究生数学建模竞赛优秀论文/A/A21103580003.pdf,,
2021_A_A21106140105,2021,A,21106140105,电子科技大学,中国研究生创新实践系列大赛,待确认,low,29,43799,ok,2021年中国研究生数学建模竞赛优秀论文/A/A21106140105.pdf,,
2021_B_B21100130067,2021,B,21100130067,北京邮电大学,中国研究生创新实践系列大赛,待确认,low,60,70896,ok,2021年中国研究生数学建模竞赛优秀论文/B/B21100130067.pdf,,检测到广告/联系方式水印（未修改原文）
2021_B_B21100790043,2021,B,21100790043,华北电力大学,中国研究生创新实践系列大赛,待确认,low,57,95045,ok,2021年中国研究生数学建模竞赛优秀论文/B/B21100790043.pdf,,
2021_B_B21102510017,2021,B,21102510017,华东理工大学,中国研究生创新实践系列大赛,待确认,low,66,86567,ok,2021年中国研究生数学建模竞赛优秀论文/B/B21102510017.pdf,,检测到广告/联系方式水印（未修改原文）
2021_B_B21102690002,2021,B,21102690002,华东师范大学,中国研究生创新实践系列大赛,待确认,low,32,35183,ok,2021年中国研究生数学建模竞赛优秀论文/B/B21102690002.pdf,,
2021_B_B21103530001,2021,B,21103530001,浙江工商大学,中国研究生创新实践系列大赛,待确认,low,50,79246,ok,2021年中国研究生数学建模竞赛优秀论文/B/B21103530001.pdf,,检测到广告/联系方式水印（未修改原文）
2021_B_B21107040042,2021,B,21107040042,西安科技大学,学  校 西安科技大学,待确认,low,52,62154,ok,2021年中国研究生数学建模竞赛优秀论文/B/B21107040042.pdf,,
2021_B_B21116640067,2021,B,21116640067,西安邮电大学,中国研究生创新实践系列大赛中国研究生创新实践系列大赛,待确认,low,44,52048,ok,2021年中国研究生数学建模竞赛优秀论文/B/B21116640067.pdf,,检测到广告/联系方式水印（未修改原文）
2021_C_C21100560011,2021,C,21100560011,天津大学,中国研究生创新实践系列大赛,待确认,low,42,55013,ok,2021年中国研究生数学建模竞赛优秀论文/C/C21100560011.pdf,,
2021_C_C21102470060,2021,C,21102470060,同济大学,中国研究生创新实践系列大赛,待确认,low,49,34964,ok,2021年中国研究生数学建模竞赛优秀论文/C/C21102470060.pdf,,
2021_C_C21102920013,2021,C,21102920013,常州大学,中国研究生创新实践系列大赛,待确认,low,50,103586,ok,2021年中国研究生数学建模竞赛优秀论文/C/C21102920013.pdf,,
2021_C_C21102920019,2021,C,21102920019,常州大学,中国研究生创新实践系列大赛中国研究生创新实践系列大赛,待确认,low,47,99411,ok,2021年中国研究生数学建模竞赛优秀论文/C/C21102920019.pdf,,
2021_C_C21106980211,2021,C,21106980211,西安交通大学,中国研究生创新实践系列大赛,待确认,low,41,46647,ok,2021年中国研究生数学建模竞赛优秀论文/C/C21106980211.pdf,,
2021_D_D21101080006,2021,D,21101080006,山西大学,中国研究生创新实践系列大赛中国研究生创新实践系列大赛,待确认,low,65,74679,ok,2021年中国研究生数学建模竞赛优秀论文/D/D21101080006.pdf,,
2021_D_D21102700119,2021,D,21102700119,上海师范大学,中国研究生创新实践系列大赛,待确认,low,49,58921,ok,2021年中国研究生数学建模竞赛优秀论文/D/D21102700119.pdf,,
2021_D_D21102980066,2021,D,21102980066,南京林业大学,中国研究生创新实践系列大赛,待确认,low,53,79401,ok,2021年中国研究生数学建模竞赛优秀论文/D/D21102980066.pdf,,
2021_D_D21104860088,2021,D,21104860088,武汉大学,学  校 武汉大学,待确认,low,69,97497,ok,2021年中国研究生数学建模竞赛优秀论文/D/D21104860088.pdf,,
2021_D_D21116460003,2021,D,21116460003,校宁波大学,学  校宁波大学,待确认,low,55,43083,ok,2021年中国研究生数学建模竞赛优秀论文/D/D21116460003.pdf,,
2021_E_E21100030005,2021,E,21100030005,清华大学,中国研究生创新实践系列大赛,待确认,low,78,133822,ok,2021年中国研究生数学建模竞赛优秀论文/E/E21100030005.pdf,,检测到广告/联系方式水印（未修改原文）
2021_E_E21103860006,2021,E,21103860006,福州大学,学  校 福州大学,待确认,low,60,81637,ok,2021年中国研究生数学建模竞赛优秀论文/E/E21103860006.pdf,,检测到广告/联系方式水印（未修改原文）
2021_E_E21104080004,2021,E,21104080004,景德镇陶瓷大学,学  校 景德镇陶瓷大学,待确认,low,59,75254,ok,2021年中国研究生数学建模竞赛优秀论文/E/E21104080004.pdf,,
2021_E_E21105330243,2021,E,21105330243,中南大学,学  校 中南大学,待确认,low,30,33913,ok,2021年中国研究生数学建模竞赛优秀论文/E/E21105330243.pdf,,
2021_E_E21832010024,2021,E,21832010024,哈尔滨工程大学,中国研究生创新实践系列大赛,待确认,low,41,40423,ok,2021年中国研究生数学建模竞赛优秀论文/E/E21832010024.pdf,,检测到广告/联系方式水印（未修改原文）
2021_F_F21102540382,2021,F,21102540382,上海海事大学,中国研究生创新实践系列大赛,待确认,low,33,39119,ok,2021年中国研究生数学建模竞赛优秀论文/F/F21102540382.pdf,,
2021_F_F21102870035,2021,F,21102870035,南京航空航天大学,中国研究生创新实践系列大赛中国研究生创新实践系列大赛,待确认,low,29,49394,ok,2021年中国研究生数学建模竞赛优秀论文/F/F21102870035.pdf,,
2021_F_F21102920005,2021,F,21102920005,常州大学,中国研究生创新实践系列大赛,待确认,low,36,66216,ok,2021年中国研究生数学建模竞赛优秀论文/F/F21102920005.pdf,,
2021_F_F21103360050,2021,F,21103360050,杭州电子科技大学,中国研究生创新实践系列大赛中国研究生创新实践系列大赛,待确认,low,45,59979,ok,2021年中国研究生数学建模竞赛优秀论文/F/F21103360050.pdf,,
2021_F_F21104870099,2021,F,21104870099,华中科技大学,中国研究生创新实践系列大赛,待确认,low,93,128105,ok,2021年中国研究生数学建模竞赛优秀论文/F/F21104870099.pdf,,
2021_A_A21102860073,2021,A,21102860073,东南大学,中国研究生创新实践系列大赛,待确认,low,53,79811,ok,2021年中国研究生数学建模竞赛优秀论文/获数模之星提名奖（12篇）/A21102860073.pdf,,检测到广告/联系方式水印（未修改原文）
2021_A_A21102910019,2021,A,21102910019,南京工业大学,中国研究生创新实践系列大赛,待确认,low,26,37873,ok,2021年中国研究生数学建模竞赛优秀论文/获数模之星提名奖（12篇）/A21102910019.pdf,,
2021_B_B21105610069,2021,B,21105610069,华南理工大学,中国研究生创新实践系列大赛,待确认,low,54,78982,ok,2021年中国研究生数学建模竞赛优秀论文/获数模之星提名奖（12篇）/B21105610069.pdf,,检测到广告/联系方式水印（未修改原文）
2021_B_B21106990088,2021,B,21106990088,西北工业大学,中国研究生创新实践系列大赛,待确认,low,46,56878,ok,2021年中国研究生数学建模竞赛优秀论文/获数模之星提名奖（12篇）/B21106990088.pdf,,检测到广告/联系方式水印（未修改原文）
2021_C_C21102860153,2021,C,21102860153,东南大学,中国研究生创新实践系列大赛,待确认,low,51,56373,ok,2021年中国研究生数学建模竞赛优秀论文/获数模之星提名奖（12篇）/C21102860153.pdf,,检测到广告/联系方式水印（未修改原文）
2021_C_C21104240047,2021,C,21104240047,山东科技大学,中国研究生创新实践系列大赛,待确认,low,42,57880,ok,2021年中国研究生数学建模竞赛优秀论文/获数模之星提名奖（12篇）/C21104240047.pdf,,
2021_D_D21102800176,2021,D,21102800176,上海大学,中国研究生创新实践系列大赛,待确认,low,80,98529,ok,2021年中国研究生数学建模竞赛优秀论文/获数模之星提名奖（12篇）/D21102800176.pdf,,
2021_D_D21103000002,2021,D,21103000002,南京信息工程大学,中国研究生创新实践系列大赛,待确认,low,44,65391,ok,2021年中国研究生数学建模竞赛优秀论文/获数模之星提名奖（12篇）/D21103000002.pdf,,
2021_E_E21103860005,2021,E,21103860005,校福州大学,学  校福州大学,待确认,low,48,60185,ok,2021年中国研究生数学建模竞赛优秀论文/获数模之星提名奖（12篇）/E21103860005.pdf,,
2021_E_E21104870136,2021,E,21104870136,校华中科技大学,学  校华中科技大学,待确认,low,51,73872,ok,2021年中国研究生数学建模竞赛优秀论文/获数模之星提名奖（12篇）/E21104870136.pdf,,检测到广告/联系方式水印（未修改原文）
2021_F_F21102480018,2021,F,21102480018,上海交通大学,中国研究生创新实践系列大赛,待确认,low,114,185633,ok,2021年中国研究生数学建模竞赛优秀论文/获数模之星提名奖（12篇）/F21102480018.pdf,,
2021_F_F21103560049,2021,F,21103560049,中国计量大学,中国研究生创新实践系列大赛中国研究生创新实践系列大赛,待确认,low,63,90835,ok,2021年中国研究生数学建模竞赛优秀论文/获数模之星提名奖（12篇）/F21103560049.pdf,,
2022_A_A22100070190,2022,A,22100070190,北京理工大学,中国研究生创新实践系列大赛,待确认,low,33,44123,ok,2022年中国研究生数学建模竞赛优秀论文/A22100070190.pdf,,检测到广告/联系方式水印（未修改原文）
2022_A_A22100070195,2022,A,22100070195,,城市应急物资配送路径优化与动态调度问题,待确认,low,17,12181,ok,2022年中国研究生数学建模竞赛优秀论文/A22100070195.pdf,,检测到广告/联系方式水印（未修改原文）
2022_A_A22100130054,2022,A,22100130054,北京邮电大学,中国研究生创新实践系列大赛,待确认,low,32,45726,ok,2022年中国研究生数学建模竞赛优秀论文/A22100130054.pdf,,
2022_A_A22102460007,2022,A,22102460007,复旦大学,中国研究生创新实践系列大赛,待确认,low,56,87251,ok,2022年中国研究生数学建模竞赛优秀论文/A22102460007.pdf,,检测到广告/联系方式水印（未修改原文）
2022_A_A22103040090,2022,A,22103040090,南通大学,中国研究生创新实践系列大赛,待确认,low,52,45390,ok,2022年中国研究生数学建模竞赛优秀论文/A22103040090.pdf,,
2022_A_A22104860055,2022,A,22104860055,武汉大学,中国研究生创新实践系列大赛,待确认,low,59,58268,ok,2022年中国研究生数学建模竞赛优秀论文/A22104860055.pdf,,检测到广告/联系方式水印（未修改原文）
2022_A_A22107010047,2022,A,22107010047,西安电子科技大学,中国研究生创新实践系列大赛,待确认,low,60,126983,ok,2022年中国研究生数学建模竞赛优秀论文/A22107010047.pdf,,检测到广告/联系方式水印（未修改原文）
2022_A_A22116460175,2022,A,22116460175,宁波大学,中国研究生创新实践系列大赛,待确认,low,23,33350,ok,2022年中国研究生数学建模竞赛优秀论文/A22116460175.pdf,,
2022_B_B22100070171,2022,B,22100070171,北京理工大学,中国研究生创新实践系列大赛,待确认,low,62,54248,ok,2022年中国研究生数学建模竞赛优秀论文/B22100070171.pdf,,
2022_B_B22102860210,2022,B,22102860210,东南大学,中国研究生创新实践系列大赛,待确认,low,75,64872,ok,2022年中国研究生数学建模竞赛优秀论文/B22102860210.pdf,,
2022_B_B22103360018,2022,B,22103360018,杭州电子科技大学,中国研究生创新实践系列大赛,待确认,low,53,73082,ok,2022年中国研究生数学建模竞赛优秀论文/B22103360018.pdf,,
2022_B_B22104870143,2022,B,22104870143,华中科技大学,中国研究生创新实践系列大赛,待确认,low,41,70219,ok,2022年中国研究生数学建模竞赛优秀论文/B22104870143.pdf,,
2022_B_B22105300030,2022,B,22105300030,湘潭大学,中国研究生创新实践系列大赛,待确认,low,39,57830,ok,2022年中国研究生数学建模竞赛优秀论文/B22105300030.pdf,,
2022_B_B22106140009,2022,B,22106140009,电子科技大学,中国研究生创新实践系列大赛,待确认,low,46,58350,ok,2022年中国研究生数学建模竞赛优秀论文/B22106140009.pdf,,
2022_B_B22110490001,2022,B,22110490001,淮阴工学院,中国研究生创新实践系列大赛,待确认,low,35,49731,ok,2022年中国研究生数学建模竞赛优秀论文/B22110490001.pdf,,
2022_C_C22103190082,2022,C,22103190082,南京师范大学,中国研究生创新实践系列大赛中国研究生创新实践系列大赛,待确认,low,49,46003,ok,2022年中国研究生数学建模竞赛优秀论文/C22103190082.pdf,,检测到广告/联系方式水印（未修改原文）
2022_C_C22103360057,2022,C,22103360057,杭州电子科技大学,中国研究生创新实践系列大赛,待确认,low,39,54357,ok,2022年中国研究生数学建模竞赛优秀论文/C22103360057.pdf,,
2022_C_C22103560098,2022,C,22103560098,中国计量大学,中国研究生创新实践系列大赛,待确认,low,56,81945,ok,2022年中国研究生数学建模竞赛优秀论文/C22103560098.pdf,,
2022_C_C22105330245,2022,C,22105330245,中南大学,中国研究生创新实践系列大赛,待确认,low,48,74061,ok,2022年中国研究生数学建模竞赛优秀论文/C22105330245.pdf,,
2022_C_C22105930028,2022,C,22105930028,广西大学,中国研究生创新实践系列大赛中国研究生创新实践系列大赛,待确认,low,23,28358,ok,2022年中国研究生数学建模竞赛优秀论文/C22105930028.pdf,,检测到广告/联系方式水印（未修改原文）
2022_C_C22106130232,2022,C,22106130232,西南交通大学,中国研究生创新实践系列大赛,待确认,low,38,29967,ok,2022年中国研究生数学建模竞赛优秀论文/C22106130232.pdf,,
2022_C_C22106140003,2022,C,22106140003,校电子科技大学,中国研究生创新实践系列大赛,待确认,low,50,76775,ok,2022年中国研究生数学建模竞赛优秀论文/C22106140003.pdf,,
2022_D_D22102920026,2022,D,22102920026,常州大学,中国研究生创新实践系列大赛,待确认,low,46,61235,ok,2022年中国研究生数学建模竞赛优秀论文/D22102920026.pdf,,检测到广告/联系方式水印（未修改原文）
2022_D_D22102930009,2022,D,22102930009,南京邮电大学,中国研究生创新实践系列大赛,待确认,low,49,54107,ok,2022年中国研究生数学建模竞赛优秀论文/D22102930009.pdf,,检测到广告/联系方式水印（未修改原文）
2022_D_D22103360092,2022,D,22103360092,杭州电子科技大学,中国研究生创新实践系列大赛,待确认,low,30,40818,ok,2022年中国研究生数学建模竞赛优秀论文/D22103360092.pdf,,检测到广告/联系方式水印（未修改原文）
2022_D_D22104760020,2022,D,22104760020,河南师范大学,中国研究生创新实践系列大赛,待确认,low,43,66944,ok,2022年中国研究生数学建模竞赛优秀论文/D22104760020.pdf,,检测到广告/联系方式水印（未修改原文）
2022_D_D22106990096,2022,D,22106990096,西北工业大学,学  校 西北工业大学,待确认,low,56,65149,ok,2022年中国研究生数学建模竞赛优秀论文/D22106990096.pdf,,检测到广告/联系方式水印（未修改原文）
2022_D_D22900310001,2022,D,22900310001,清华大学,中国研究生创新实践系列大赛,待确认,low,69,92631,ok,2022年中国研究生数学建模竞赛优秀论文/D22900310001.pdf,,
2022_D_D22910040028,2022,D,22910040028,陆军工程大学,中国研究生创新实践系列大赛,待确认,low,38,50132,ok,2022年中国研究生数学建模竞赛优秀论文/D22910040028.pdf,,检测到广告/联系方式水印（未修改原文）
2022_E_E22100160013,2022,E,22100160013,北京建筑大学,中国研究生创新实践系列大赛,待确认,low,45,58883,ok,2022年中国研究生数学建模竞赛优秀论文/E22100160013.pdf,,
2022_E_E22103040108,2022,E,22103040108,南通大学,中国研究生创新实践系列大赛,待确认,low,69,102444,ok,2022年中国研究生数学建模竞赛优秀论文/E22103040108.pdf,,
2022_E_E22103350038,2022,E,22103350038,浙江大学,中国研究生创新实践系列大赛,待确认,low,104,122416,ok,2022年中国研究生数学建模竞赛优秀论文/E22103350038.pdf,,
2022_E_E22104860014,2022,E,22104860014,武汉大学,学  校 武汉大学,待确认,low,120,157438,ok,2022年中国研究生数学建模竞赛优秀论文/E22104860014.pdf,,检测到广告/联系方式水印（未修改原文）
2022_E_E22104870114,2022,E,22104870114,华中科技大学,中国研究生创新实践系列大赛,待确认,low,76,104421,ok,2022年中国研究生数学建模竞赛优秀论文/E22104870114.pdf,,检测到广告/联系方式水印（未修改原文）
2022_E_E22106110005,2022,E,22106110005,重庆大学,中国研究生创新实践系列大赛,待确认,low,57,72977,ok,2022年中国研究生数学建模竞赛优秀论文/E22106110005.pdf,,
2022_E_E22107100039,2022,E,22107100039,长安大学,中国研究生创新实践系列大赛,待确认,low,92,95533,ok,2022年中国研究生数学建模竞赛优秀论文/E22107100039.pdf,,检测到广告/联系方式水印（未修改原文）
2022_F_F22100090053,2022,F,22100090053,北方工业大学,中国研究生创新实践系列大赛,待确认,low,70,95059,ok,2022年中国研究生数学建模竞赛优秀论文/F22100090053.pdf,,检测到广告/联系方式水印（未修改原文）
2022_F_F22101470006,2022,F,22101470006,辽宁工程技术大学,学  校      辽宁工程技术大学,待确认,low,68,86185,ok,2022年中国研究生数学建模竞赛优秀论文/F22101470006.pdf,,
2022_F_F22102540295,2022,F,22102540295,上海海事大学,学  校 上海海事大学,待确认,low,86,132614,ok,2022年中国研究生数学建模竞赛优秀论文/F22102540295.pdf,,
2022_F_F22102980006,2022,F,22102980006,南京林业大学,中国研究生创新实践系列大赛,待确认,low,51,73377,ok,2022年中国研究生数学建模竞赛优秀论文/F22102980006.pdf,,
2022_F_F22103570053,2022,F,22103570053,安徽大学,中国研究生创新实践系列大赛,待确认,low,87,108986,ok,2022年中国研究生数学建模竞赛优秀论文/F22103570053.pdf,,检测到广告/联系方式水印（未修改原文）
2022_F_F22105330345,2022,F,22105330345,中南大学,学  校       中南大学,待确认,low,52,85322,ok,2022年中国研究生数学建模竞赛优秀论文/F22105330345.pdf,,
2022_F_F22106150018,2022,F,22106150018,校西南石油大学,中国研究生创新实践系列大赛,待确认,low,138,132192,ok,2022年中国研究生数学建模竞赛优秀论文/F22106150018.pdf,,检测到广告/联系方式水印（未修改原文）
2023_A_A23100070049,2023,A,23100070049,北京理工大学,待确认,待确认,low,56,114077,ok,2023年中国研究生数学建模竞赛优秀论文/A23100070049.pdf,,检测到广告/联系方式水印（未修改原文）;标题字段原为广告水印文本，已清洗
2023_A_A23102470073,2023,A,23102470073,同济大学,待确认,待确认,low,58,90955,ok,2023年中国研究生数学建模竞赛优秀论文/A23102470073.pdf,,检测到广告/联系方式水印（未修改原文）;标题字段原为广告水印文本，已清洗
2023_A_A23102480015,2023,A,23102480015,校上海交通大学,待确认,待确认,low,83,116709,ok,2023年中国研究生数学建模竞赛优秀论文/A23102480015.pdf,,检测到广告/联系方式水印（未修改原文）;标题字段原为广告水印文本，已清洗
2023_A_A23102860239,2023,A,23102860239,东南大学,待确认,待确认,low,62,114061,ok,2023年中国研究生数学建模竞赛优秀论文/A23102860239.pdf,,检测到广告/联系方式水印（未修改原文）;标题字段原为广告水印文本，已清洗
2023_A_A23102890028,2023,A,23102890028,江苏科技大学,待确认,待确认,low,89,130319,ok,2023年中国研究生数学建模竞赛优秀论文/A23102890028.pdf,,检测到广告/联系方式水印（未修改原文）;标题字段原为广告水印文本，已清洗
2023_A_A23103360079,2023,A,23103360079,杭州电子科技大学,待确认,待确认,low,77,118396,ok,2023年中国研究生数学建模竞赛优秀论文/A23103360079.pdf,,检测到广告/联系方式水印（未修改原文）;标题字段原为广告水印文本，已清洗
2023_A_A23103840031,2023,A,23103840031,厦门大学,待确认,待确认,low,55,180693,ok,2023年中国研究生数学建模竞赛优秀论文/A23103840031.pdf,,检测到广告/联系方式水印（未修改原文）;标题字段原为广告水印文本，已清洗
2023_A_A23104220005,2023,A,23104220005,校山东大学,待确认,待确认,low,49,74205,ok,2023年中国研究生数学建模竞赛优秀论文/A23104220005.pdf,,检测到广告/联系方式水印（未修改原文）;标题字段原为广告水印文本，已清洗
2023_A_A23104860166,2023,A,23104860166,武汉大学,待确认,待确认,low,68,117404,ok,2023年中国研究生数学建模竞赛优秀论文/A23104860166.pdf,,检测到广告/联系方式水印（未修改原文）;标题字段原为广告水印文本，已清洗
2023_A_A23105330383,2023,A,23105330383,中南大学,待确认,待确认,low,63,110869,ok,2023年中国研究生数学建模竞赛优秀论文/A23105330383.pdf,,检测到广告/联系方式水印（未修改原文）;标题字段原为广告水印文本，已清洗
2023_B_B23100070010,2023,B,23100070010,北京理工大学,待确认,待确认,low,74,247187,ok,2023年中国研究生数学建模竞赛优秀论文/B23100070010.pdf,,检测到广告/联系方式水印（未修改原文）;标题字段原为广告水印文本，已清洗
2023_B_B23100070173,2023,B,23100070173,北京理工大学,待确认,待确认,low,49,132654,ok,2023年中国研究生数学建模竞赛优秀论文/B23100070173.pdf,,检测到广告/联系方式水印（未修改原文）;标题字段原为广告水印文本，已清洗
